"Location_Name","Map_ID","X_coord","Y_coord","Z_coord"
"Hillsbrad Foothills : Hillsbrad Fields Town ",0,-501.505,91.4121,59.0582
"Hillsbrad Foothills : Nethander Stead ",0,-898.266,-1044.33,30.3478
"Hillsbrad Foothills : Purgation Isle ",0,-1310.100708,567.087524,106.401627
"Hillsbrad Foothills : Southshore Harbor Town ",0,-821.604,-544.654,15.0387
"Hillsbrad Foothills : Tarren Mill ",0,-28.1484,-899.243,56.0704
"Hillsbrad Foothills : Western Strand ",0,-1019.67,-359.442,5.13463
"Hinterlands : Aerie Peak ",0,327.814,-1959.99,197.724
"Hinterlands : Agol'whata ",0,339.304169,-3469.386963,118.433319
"Hinterlands : Jintha'Alor ",0,-678.757,-4018.61,238.351
"Hinterlands : Quel'Danil Lodge ",0,266.941,-2751.41,122.544
"Hinterlands : Revantusk Village ",0,-586,-4571,9.3
"Hinterlands : Seradane ",0,717.52,-4021.67,98.7913
"Hinterlands : Shadra'Alor ",0,-464.208,-2837.23,110.073
"Hinterlands : Shaol'whata ",0,222.280518,-4312.259277,117.76899
"Hinterlands : Skulk Rock ",0,362.039,-3796.03,153.998
"Hinterlands : Altar of Zul ",0,-295.384,-3459.12,194.005
"Hinterlands : Overlook Cliffs ",0,-138,-4424,138
"Hinterlands : Zun'watha ",0,-35.7245,-2479.51,120.423
"Hyjal : Crater ",1,5422.7,-2811.6,1464.1
"Hyjal : Hyjal ",1,4674.88,-3638.37,965.264
"Hyjal : Inside Cave ",1,4858,-1840,1156
"Hyjal : Outside Cave ",1,4817,-1742,1158
"Hyjal : World Tree/Blizzard Construction Co ",1,5477.2,-3730.445,1593.5
"Ironforge : Deeprun Tram North ",369,69.254242,10.25698,-4.29664
"Ironforge : Hall of Explorers ",0,-4697.586914,-1229.278076,501.659302
"Ironforge : Ironforge ",0,-4981.25,-881.542,501.66
"Ironforge : Old Ironforge ",0,-4843.747559,-1064.113159,502.190155
"Ironforge : Commons ",0,-4920.611816,-955.967468,501.509644
"Ironforge : Forlorn Cavern ",0,-4637.038086,-1101.532227,501.28067
"Ironforge : Great Forge ",0,-4795.882324,-1113.264648,498.80722
"Ironforge : Military Ward ",0,-4970.645508,-1210.703491,501.828949
"Ironforge : Mystic Ward ",0,-4678.188477,-968.720642,501.659424
"Ironforge : Tinkertown ",0,-4830.766113,-1271.904663,501.867798
"Loch Modan : Algaz Station ",0,-4909.516113,-2726.763672,329.060089
"Loch Modan : Ironband's Excavation Site ",0,-5755.53,-3998.42,330.436
"Loch Modan : Mo'Grosh Stronghold ",0,-4871.78,-4025.77,313.141
"Loch Modan : Stonesplinter Valley ",0,-5930.616699,-2939.032227,369.490936
"Loch Modan : Stonewrought Dam ",0,-4762.99,-3329.01,345.504
"Loch Modan : Farstrider Lodge ",0,-5675.42,-4244.87,407.002
"Loch Modan : Loch Islands ",0,-4939.1,-3423.74,305.595
"Loch Modan : Loch Lake ",0,-5201.86,-3136.59,298.761
"Loch Modan : Thelsamar ",0,-5335.61,-2982.58,332.669
"Loch Modan : Valley of Kings ",0,-5840.930664,-2577.821777,310.545868
"Moonglade : Nighthaven ",1,7978.947754,-2501.133789,488.98642
"Moonglade : Shrine of Remulos ",1,7849.782227,-2196.984375,473.578766
"Moonglade : Stormrage Barrow Dens ",1,7565.919922,-2898.293701,460.12561
"Mulgore : Bael'Dun Digsite ",1,-1897.98,400.675,134.787
"Mulgore : Bloodhoof Village ",1,-2321.74,-378.941,-8.568934
"Mulgore : Brambleblade Ravine ",1,-2933.37,-963.993,58.2343
"Mulgore : Camp Narache ",1,-2905.3,-253.768,56.0612
"Mulgore : Red Cloud Mesa ",1,-2928.26,-46.1054,188.892
"Mulgore : Red Rocks ",1,-1008.68,-1115.72,46.046
"Mulgore : Venture Co. Mine ",1,-1445.533936,-1064.138306,143.596039
"Mulgore : Venture Co. Mine Entrance ",1,-1915.66,-1107.44,87.572
"Mulgore : Thunder Bluff ",1,-1277.308594,118.811172,131.153946
"Mulgore : Thunderhorn Water Well ",1,-1829.212036,-231.982346,-9.424808
"Mulgore : Wildmane Water Well ",1,-758.744,-149.474,-27.712
"Mulgore : Winterhoof Water Well ",1,-2537.384033,-705.907227,-8.480825
"Nagrand : Abandoned Armory ",530,-2067.7,7463.56,-18.9913
"Nagrand : Aeris Landing ",530,-2063.72,8574.01,23.2349
"Nagrand : Ancestral Grounds ",530,-2208.06,8849.93,23.824
"Nagrand : Burning Blade Ruins ",530,-2518.16,6267.89,27.2888
"Nagrand : Clan Watch ",530,-2303.18,6835.65,-4.25749
"Nagrand : Elemental Plateau ",530,-726.09,6639.09,178.318
"Nagrand : Forge Camp: Fear ",530,-1845.69,9245.25,70.5025
"Nagrand : Forge Camp: Hate ",530,-1317.73,8929.64,53.6931
"Nagrand : Garadar ",530,-1319.78,7213.66,33.6459
"Nagrand : Halaa ",530,-1571.2,7952.93,-22.6595
"Nagrand : Halaani Basin ",530,-1519.82,7802.22,-99.0745
"Nagrand : Kil'sorrow Fortress ",530,-2911.18,6363.71,86.4169
"Nagrand : Lake Sunspring ",530,-1640.69,8219.43,-21.7978
"Nagrand : Laughing Skull Courtyard ",530,-845.807,7715.86,34.5427
"Nagrand : Laughing Skull Ruins ",530,-820.565,7785.62,35.3922
"Nagrand : Mag'hari Procession ",530,-1289.38,8506.52,16.3391
"Nagrand : Nesingwary Safari ",530,-1439.85,6345.17,38.4342
"Nagrand : Northwind Cleft ",530,-1215.07,8046.9,-85.7564
"Nagrand : Oshu'gun ",530,-2582.45,8315.35,-51.2936
"Nagrand : Skysong Lake ",530,-876.407,7304.17,33.2939
"Nagrand : Southwind Cleft ",530,-2018.94,7585.89,-90.6735
"Nagrand : Spirit Fields ",530,-2371.53,8099.73,-43.4541
"Nagrand : Sunspring Post ",530,-1515.82,8517.78,0.880106
"Nagrand : Telaar ",530,-2623.44,7290.77,20.9015
"Nagrand : Telaari Basin ",530,-1878.22,7158.61,-85.3587
"Nagrand : Barrier Hills (West) ",530,-1711.55,6115.41,235.458
"Nagrand : High Path ",530,-1989.93,5994.13,156.911
"Nagrand : Low Path ",530,-2739.93,6041,35.8475
"Nagrand : Ring of Blood ",530,-724.325,7907.29,51.2203
"Nagrand : Ring of Trials ",530,-1980.66,6561.14,11.132
"Nagrand : Twilight Ridge ",530,-1464.66,9725.42,200.786
"Nagrand : Throne of Elements ",530,-827.015,6969.24,34.4419
"Nagrand : Warmaul Hill ",530,-765.803,8843.22,183.244
"Nagrand : Windyreed Pass ",530,-1269.51,6247.06,49.702
"Nagrand : Windyreed Village ",530,-1895.57,6344.91,47.0875
"Nagrand : Zangar Ridge ",530,-586.042,8445.2,64.499
"Netherstorm : Access Shaft Zeon ",530,3747.68,2081.86,148.836
"Netherstorm : Area 52 ",530,3049.15,3686.12,142.387
"Netherstorm : Arklon Ruins ",530,2747.64,3184.87,151.746
"Netherstorm : Arklonis Ridge ",530,2935.15,3220.2,155.999
"Netherstorm : Camp of Boom ",530,3220.87,3542.53,123.954
"Netherstorm : Celestial Ridge ",530,4021.99,1464.19,-120.737
"Netherstorm : Cosmowrench ",530,2965.75,1788.97,139.122
"Netherstorm : Eco-Dome Farfield ",530,5017.62,2959.78,104.552
"Netherstorm : Eco-Dome Midrealm ",530,3543.11,2869.01,148.592
"Netherstorm : Eco-Dome Skyperch ",530,4050.13,3262.46,145.843
"Netherstorm : Eco-Dome Sutheron ",530,4450.18,2838.68,140.776
"Netherstorm : Ethereum Staging Grounds ",530,3950.33,2372.75,112.328
"Netherstorm : Forge Base: Gehenna ",530,4635.56,3220.84,158.043
"Netherstorm : Forge Base: Oblivion ",530,4456.36,3414.98,162.638
"Netherstorm : Gyro-Plank Bridge ",530,3379.03,4293.63,120.417
"Netherstorm : Invasion Point: Destroyer ",530,3047.31,2708.38,114.323
"Netherstorm : Invasion Point: Overlord ",530,4744.37,3428.96,102.822
"Netherstorm : Kirin'Var Village ",530,2297.48,2285.89,96.1685
"Netherstorm : Manaforge Ara ",530,3948.4,3855.48,181.19
"Netherstorm : Manaforge B'naar ",530,2970.8,4046.41,151.434
"Netherstorm : Manaforge Coruu ",530,2428.34,2892.05,131.243
"Netherstorm : Manaforge Duro ",530,3116.33,2232.21,153.034
"Netherstorm : Manaforge Ultris ",530,3920.12,1854.29,254.842
"Netherstorm : Midrealm Post ",530,3370.87,2879.48,143.598
"Netherstorm : Netherstone ",530,4819.37,2738.71,87.6118
"Netherstorm : Protectorate Watch Post ",530,4266.11,2185.46,136.77
"Netherstorm : Ruins of Enkaat ",530,3475.52,3637.31,157.739
"Netherstorm : Ruins of Farahlon ",530,4694.89,2553.49,230.037
"Netherstorm : Socrethar's Seat ",530,4844.85,3756.3,216.358
"Netherstorm : Sunfury Hold ",530,2483.05,2426.97,134.128
"Netherstorm : Tempest Keep Entrance ",530,3100.08,1531.53,190.3
"Netherstorm : Heap ",530,2568.19,3805.79,145.584
"Netherstorm : Proving Grounds ",530,3098.48,3392.36,105.081
"Netherstorm : Scrap Field ",530,3329.13,2669.15,157.369
"Netherstorm : Stormspire ",530,4120.93,2976.24,351.318
"Netherstorm : Tempest Rift ",530,3214.44,1695.73,113.926
"Netherstorm : Vortex Fields ",530,3131.32,1906,144.265
"Netherstorm : Trelleum Mine ",530,3801.91,4013.88,121.677
"Netherstorm : Voidwind Plateau ",530,3973.41,1685.69,149.611
"Orgrimmar : Cleft of Shadow ",1,1805.406006,-4337.110352,-11.187704
"Orgrimmar : Grommash Hold ",1,1926.922119,-4220.349609,40.946449
"Orgrimmar : Hall of Legends ",450,242.91675,84.9821,25.81
"Orgrimmar : Second Entrance ",1,1719.052124,-3948.284912,49.056252
"Orgrimmar : Drag ",1,1860.46228,-4513.910645,23.657042
"Orgrimmar : Valley of Honor ",1,2002.989502,-4698.967285,24.646027
"Orgrimmar : Valley of Spirits ",1,1550.9729,-4179.396973,40.29538
"Orgrimmar : Valley of Strength ",1,1502.71106,-4415.416016,21.551229
"Orgrimmar : Valley of Wisdom ",1,1931.810303,-4282.285156,29.067131
"Other : Blackwing Lair Outside ",469,-7375.319824,-1240.140015,494.279999
"Other : Deeprun Tram Deeprun Divers ",369,78.911476,1167.338257,-106.266212
"Other : Deeprun Tram Nessy ",369,-129.416702,1212.989502,-103.033546
"Other : Deeprun Tram Underwater Location ",369,-33.273006,1234.087402,-126.101425
"Other : GM Island ",1,16222.1,16252.1,12.5872
"Other : Outside Alterac Valley A ",30,605,-1040.9,265
"Other : Outside Alterac Valley B ",30,669.224,346.28,139.2
"Other : Shadowfang Keep Silverpine Forest ",0,-202.557,1666.88,79.7641
"Other : Stratholme Outside ",329,3176.634277,-4039.275879,105.4636
"Other : Top of Blackrock Mountain ",0,-7468,-1082,896.8
"Other : Zul'Gurub Stranglethorn Vale ",0,-12332.519531,-1859.805664,130.321091
"Redridge Mountains : Alther's Mill ",0,-9168.66,-2726.31,90.0426
"Redridge Mountains : Lake Everstill ",0,-9319,-1937.94,58.0698
"Redridge Mountains : Lakeshire ",0,-9277.857422,-2285.332275,67.740242
"Redridge Mountains : Render's Rock ",0,-8687.39,-2330.38,155.916
"Redridge Mountains : Render's Valley ",0,-9713.805664,-3188.386963,58.683464
"Redridge Mountains : Stonewatch ",0,-9385.46,-3039.27,139.437
"Redridge Mountains : Stonewatch Falls ",0,-9482.566406,-3325.852783,8.742759
"Redridge Mountains : Tower of Ilgalar ",0,-9281.9375,-3332.111328,115.565613
"Searing Gorge : Blackrock Mountain South Entrance ",0,-7317.34,-1072.33,277.06
"Searing Gorge : Dustfire Valley ",0,-6634.275391,-1876.377319,244.143814
"Searing Gorge : Firewatch Ridge ",0,-6646.511719,-829.166199,244.161072
"Searing Gorge : Grimeslit Dig Site ",0,-6986.92,-1705.54,241.667
"Searing Gorge : Stonewrought Pass ",0,-6181.394531,-2300.549072,285.692139
"Searing Gorge : Stonewrought Pass Entrance ",0,-6356.700195,-2079.106445,243.570541
"Searing Gorge : Cauldron ",0,-6892.24,-1342.38,239.913
"Searing Gorge : Thorium Point ",0,-6492.687012,-1035.33374,346.992615
"Shadowmoon Valley : Altar of Sha'tar ",530,-3062.3,833.73,-10.235
"Shadowmoon Valley : Ata'mal Terrace ",530,-3293.46,339.434,120.505
"Shadowmoon Valley : Coilskar Cistern ",530,-2942.27,1320.54,7.71726
"Shadowmoon Valley : Coilskar Point ",530,-3005.02,1718.1,73.8551
"Shadowmoon Valley : Dragonmaw Fortress ",530,-4183.1,491.2,29.2762
"Shadowmoon Valley : Eclipse Point ",530,-4480.32,1671.1,163.446
"Shadowmoon Valley : Illidari Point ",530,-3791.75,2558.65,91.5121
"Shadowmoon Valley : Invasion Point: Cataclysm ",530,-2741.3,2414.56,93.2346
"Shadowmoon Valley : Legion Hold ",530,-3265.96,2869.74,121.091
"Shadowmoon Valley : Netherwing Fields ",530,-4063.69,830.97,3.62364
"Shadowmoon Valley : Netherwing Ledge ",530,-5076.26,325.088,169.758
"Shadowmoon Valley : Ruins of Baa'ri ",530,-3334.4,1021.28,52.8839
"Shadowmoon Valley : Ruins of Karabor ",530,-3835.97,342.959,120.621
"Shadowmoon Valley : Sanctum of Stars ",530,-4084.38,1107.48,41.012
"Shadowmoon Valley : Shadowmoon Village ",530,-3061.65,2541.14,62.325
"Shadowmoon Valley : Shattered Plains ",530,-2495.02,1052.73,51.1218
"Shadowmoon Valley : Sketh'lon Wreckage ",530,-3057.82,2158.12,76.811
"Shadowmoon Valley : Slag Watch ",530,-3345.54,2113.45,102.377
"Shadowmoon Valley : Altar of Damnation ",530,-3601.85,1910.88,47.3681
"Shadowmoon Valley : Black Temple Entrance ",530,-3568.9,-114.119,299.77
"Shadowmoon Valley : Deathforge ",530,-3341.68,2010.15,32.3508
"Shadowmoon Valley : Fel Pits ",530,-3818.74,1520.83,44.1776
"Shadowmoon Valley : Fetid Pool ",530,-3426.68,2800.7,124.373
"Shadowmoon Valley : Hand of Gul'dan ",530,-3572.58,1391.82,418.579
"Shadowmoon Valley : Path of Conquest ",530,-4383.71,1317.36,84.786
"Shadowmoon Valley : Warden's Cage ",530,-3782.55,1076.13,70.6543
"Shadowmoon Valley : Wildhammer Stronghold ",530,-3959.63,2187.07,101.764
"Shattrath City : Aldor Rise Inn ",530,-1897.82,5768.27,131.414
"Shattrath City : Aldor Rise ",530,-1795.21,5635.89,130.676
"Shattrath City : Bank ",530,-2011.76,5356.12,-9.35028
"Shattrath City : Lower City ",530,-1679.5,5223.07,-48.852
"Shattrath City : Scryer's Tier Inn ",530,-2181.39,5403.09,51.8837
"Shattrath City : Scryer's Tier ",530,-2064.58,5497.26,54.3005
"Shattrath City : Shrine of Unending Light ",530,-1735.84,5813.33,148.658
"Shattrath City : Terrace of Light ",530,-1849.42,5401.46,-12.4279
"Shattrath City : Seer's Library ",530,-2265.29,5564.47,67.0103
"Shattrath City : World's End Tavern ",530,-1755.85,5153.99,-37.2047
"Silithus : Bronzebeard Encampment ",1,-8023.919922,1106.651489,3.306695
"Silithus : Cenarion Hold ",1,-6831.205078,762.235291,43.255608
"Silithus : Gates of Ahn'Qiraj ",1,-8268.701172,1538.580688,-4.361251
"Silithus : Hive'Ashi ",1,-6543.318359,800.876709,2.608259
"Silithus : Hive'Regal ",1,-7681.918945,795.931946,-3.053955
"Silithus : Hive'Zora ",1,-7250.486816,1472.884155,-3.975542
"Silithus : Ravaged Twilight Camp ",1,-6158.899902,1779.536377,28.599594
"Silithus : Southwind Village ",1,-7200.202637,392.123505,24.907322
"Silithus : Crystal Vale ",1,-6322.533203,1680.257324,14.482635
"Silithus : Twilight Base Camp ",1,-7006.766113,1156.217285,10.367116
"Silithus : Twilight Post ",1,-6750.621582,1593.255127,6.716227
"Silithus : Valor's Rest ",1,-6379.740234,-304.35672,-1.866578
"Silvermoon City : Court of Sun ",530,9885.69,-7182.04,31.0402
"Silvermoon City : Farstrider's Square ",530,9850.64,-7420.26,13.3159
"Silvermoon City : Inner Sanctum ",530,10012.5,-7024.4,50.1389
"Silvermoon City : Murder Row ",530,9734.24,-7321.84,24.4116
"Silvermoon City : Silvermoon City Inn ",530,9676.69,-7370.14,11.9329
"Silvermoon City : Sunfury Spire ",530,9975.58,-7072.82,46.483
"Silvermoon City : Bazaar ",530,9596.21,-7136.33,14.2872
"Silvermoon City : Royal Exchange ",530,9683.59,-7437.63,13.2941
"Silvermoon City : Sanctum (Murder Row) ",530,9793.64,-7311.46,14.6056
"Silvermoon City : Sanctum (Bazaar) ",530,9752.66,-7081.91,4.79387
"Silvermoon City : Shepherd's Gate ",530,9413.53,-7277.82,14.2026
"Silvermoon City : Walk of Elders ",530,9514.42,-7299.97,14.4582
"Silvermoon City : Wayfarer's Rest ",530,9561.29,-7217.88,16.2117
"Silverpine Forest : Ambermill ",0,-126.954,815.624,66.0224
"Silverpine Forest : Deep Elem Mine ",0,374.222,1083.9,106.509
"Silverpine Forest : Fenris Isle ",0,731.866,727.793,37.0975
"Silverpine Forest : Malden's Orchard ",0,1414.28,1073.22,52.4649
"Silverpine Forest : North Tide's Hollow ",0,873.391,1852.5,5.0548
"Silverpine Forest : North Tide's Run ",0,412.022827,1848.040405,11.825706
"Silverpine Forest : Olsen's Farthing ",0,134.209,1496.64,114.394
"Silverpine Forest : Pyrewood Village ",0,-416.466,1543.87,17.5941
"Silverpine Forest : South Tide's Run ",0,-577.865,1807.08,8.2492
"Silverpine Forest : Dawning Isles ",0,982.34,201.239,34.9509
"Silverpine Forest : Dead Field ",0,1035.91,1540.85,30.525
"Silverpine Forest : Decrepit Fairy ",0,675.698,974.873,34.8849
"Silverpine Forest : Greymane Wall ",0,-757.376,1527.28,17.2465
"Silverpine Forest : Ivar Patch ",0,1285.69,1242.33,52.6914
"Silverpine Forest : Sepulcher ",0,507.784,1611.33,124.921
"Silverpine Forest : Skittering Dark ",0,1293.65,1957.71,19.5619
"Silverpine Forest : Valgan's Field ",0,964.877,1238.75,48.0979
"Stonetalon Mountains : Boulderslide Cavern ",1,-122.390999,388.013,94.485603
"Stonetalon Mountains : Cragpool Lake ",1,1618.33,161.796,133.084
"Stonetalon Mountains : Greatwood Vale ",1,-87.9634,-565.775,-12.1339
"Stonetalon Mountains : Greatwood Vale Entrance ",1,-239.089,-809.973,8.78944
"Stonetalon Mountains : Malaka'jin ",1,-191.661,-301.87,12.2698
"Stonetalon Mountains : Mirkfallon Lake ",1,1570.635132,1030.234375,138.019287
"Stonetalon Mountains : Sishir Canyon ",1,472.76,644.68,68.25
"Stonetalon Mountains : Stonetalon Peak ",1,2506.3,1470.14,262.722
"Stonetalon Mountains : Sun Rock Retreat ",1,948.365417,955.290466,104.50605
"Stonetalon Mountains : Charred Vale ",1,821.99,1599.07,-21.1896
"Stonetalon Mountains : Webwinder Path ",1,591.835754,327.223175,46.658012
"Stonetalon Mountains : Windshear Crag ",1,1160.25,51.3229,1.072
"Stormwind : Deeprun Tram South ",369,68.3,2490.91,-4.296
"Swamp of Sorrows : Fallow Sanctuary ",0,-9980.38,-3568.28,22.0569
"Swamp of Sorrows : Misty Valley ",0,-10103.4,-2431.61,28.4491
"Swamp of Sorrows : Mistyreed Strand ",0,-10022.2,-4266.67,7.26064
"Swamp of Sorrows : Pool of Tears ",0,-10303.5,-3972.28,20.2882
"Swamp of Sorrows : Splinterspear Junction ",0,-10382.543945,-2605.098877,21.684938
"Swamp of Sorrows : Stonard ",0,-10452.5,-3263.59,20.1782
"Swamp of Sorrows : Sunken Temple ",0,-10349.1,-3849.67,-25.6078
"Tanaris : Abyssal Sands ",1,-8109.339844,-3067.47876,38.977333
"Tanaris : Burning Alliance Ship ",1,-7089.578613,-5425.417969,14.26848
"Tanaris : Burning Pirate Ship ",1,-7202.216309,-5395.370117,20.29377
"Tanaris : Caverns of Time ",1,-8195.938477,-4500.128418,8.608192
"Tanaris : Caverns of Time End ",1,-8481.9,-4312.3,-208.442
"Tanaris : Dunemaul Compound ",1,-8492.540039,-3022.386963,9.373973
"Tanaris : Eastmoon Ruins ",1,-8867.710938,-3435.858398,13.351532
"Tanaris : Gadgetzan ",1,-7124.131836,-3818.932129,8.410748
"Tanaris : Land's End Beach ",1,-10135.932617,-4253.151367,0.21633
"Tanaris : Lost Rigger Cove ",1,-8033.51416,-5337.061035,8.040646
"Tanaris : Noonshade Ruins ",1,-6919.98,-4307.53,24.699
"Tanaris : Sandsorrow Watch ",1,-7164.642578,-3142.552979,11.071997
"Tanaris : Southern Islands ",1,-11295.981445,-4697.325195,4.760623
"Tanaris : Southmoon Ruins ",1,-9206.04,-3014.04,23.394
"Tanaris : Steamwheedle Port ",1,-6942.47,-4847.1,0.667853
"Tanaris : Gaping Chasm ",1,-9311.041016,-3945.89624,10.662844
"Tanaris : Noxious Lair ",1,-8044.952148,-2525.117432,12.190827
"Tanaris : Thistleshrub Valley ",1,-8875.11,-2262.54,32.3471
"Tanaris : Valley of Watchers ",1,-9418.250977,-2761.614502,19.963856
"Tanaris : Zalashji's Den ",1,-7353.049316,-4890.124023,0.596876
"Teldrassil : Aldrassil ",1,10455.7,798.455,1346.75
"Teldrassil : Darnassus ",1,9948.55,2413.59,1327.23
"Teldrassil : Dolanaar ",1,9892.57,982.424,1313.83
"Teldrassil : Gnarlpine Hold ",1,9114.65,1846.06,1327.5
"Teldrassil : Lake Al'Ameth ",1,9477.19,1005.74,1249.01
"Teldrassil : Pools of Arilthrien ",1,9561.33,1743,1291.91
"Teldrassil : Rut'theran Village ",1,8697.154297,954.137939,12.482889
"Teldrassil : Shadowglen ",1,10699.8,738.73,1325.881
"Teldrassil : Starbreeze Village ",1,9881.339844,448.18924,1302.783569
"Teldrassil : Oracle Glade ",1,10661.183594,1875.747314,1323.455933
"Teldrassil : Wellspring Lake ",1,10376.837891,1625.690552,1288.90625
"Terokkar Forest : Allerian Post ",530,-2580.94,3331.18,-0.314187
"Terokkar Forest : Allerian Stronghold ",530,-2943.1,3972.2,-0.572005
"Terokkar Forest : Blackwind Lake ",530,-3899.45,3625.72,273.339
"Terokkar Forest : Blackwind Valley ",530,-3578.28,3525.53,276.438
"Terokkar Forest : Bleeding Hollow Ruins ",530,-3273.07,5979.14,-3.80411
"Terokkar Forest : Bonechewer Ruins ",530,-2960.66,3543.82,-9.50304
"Terokkar Forest : Carrion Hill ",530,-2821.48,4737.51,-6.40475
"Terokkar Forest : Cenarion Thicket ",530,-1846.57,4691.23,8.62077
"Terokkar Forest : Firewing Point ",530,-2346.83,3277.95,-0.996195
"Terokkar Forest : Grangol'var Village ",530,-2459,5005.4,28.3576
"Terokkar Forest : Lake Ere'Noru ",530,-3203.56,3915.38,59.6416
"Terokkar Forest : Lake Jorune ",530,-2441.26,4638.13,158.083
"Terokkar Forest : Netherweb Ridge ",530,-3943.36,4182.61,1.92239
"Terokkar Forest : Raastok Glade ",530,-2521.73,3878.92,10.2101
"Terokkar Forest : Razorthorn Shelf ",530,-1720.78,4078.5,63.6511
"Terokkar Forest : Refugee Caravan ",530,-2818.51,5091.96,-14.1234
"Terokkar Forest : Ring of Observance ",530,-3330.6,4935.81,-99.0139
"Terokkar Forest : Sethekk Tomb ",530,-2895.93,5391.01,-9.06354
"Terokkar Forest : Shattrath City Entrance ",530,-1539.62,5225.71,28.4726
"Terokkar Forest : Silmyr Lake ",530,-1379.79,4836.43,-6.38123
"Terokkar Forest : Skethyl Mountains ",530,-3353.29,3648.75,285.093
"Terokkar Forest : Skettis ",530,-4084.68,3234.97,304.998
"Terokkar Forest : Smoldering Caravan ",530,-3692.34,4766.32,-21.2209
"Terokkar Forest : Stonebreaker Camp ",530,-2531.38,3675.46,1.49751
"Terokkar Forest : Stonebreaker Hold ",530,-2620.85,4392.7,34.3789
"Terokkar Forest : Barrier Hills (East) ",530,-1404.78,5882.58,185.805
"Terokkar Forest : Bone Wastes ",530,-2856.94,4900.05,-5.73148
"Terokkar Forest : Tomb of Lights ",530,-2998.21,4544.82,-21.8332
